,INDEX,TARGET_FLAG,TARGET_AMT,KIDSDRIV,AGE,HOMEKIDS,YOJ,INCOME,PARENT1,HOME_VAL,MSTATUS,SEX,EDUCATION,JOB,TRAVTIME,CAR_USE,BLUEBOOK,TIF,CAR_TYPE,RED_CAR,OLDCLAIM,CLM_FREQ,REVOKED,MVR_PTS,CAR_AGE,URBANICITY
1082,5283,YES,"2,782.046",0,43,3,0,$0,No,$0,Yes,M,z_High School,Student,12,Commercial,"$14,740",1,Minivan,yes,"$6,840",3,No,6,1,Highly Urban/ Urban
1083,5291,NO,0.000,0,45,4,15,"$85,727",No,"$256,089",Yes,z_F,Masters,Manager,47,Private,"$17,010",6,z_SUV,no,$0,0,No,0,14,Highly Urban/ Urban
1084,5294,NO,0.000,0,46,0,13,"$57,323",No,$0,z_No,z_F,Bachelors,Professional,17,Private,"$11,830",1,z_SUV,no,"$5,970",3,No,0,6,Highly Urban/ Urban
1085,5296,NO,0.000,1,37,2,14,"$11,607",No,"$132,755",Yes,z_F,<High School,Clerical,11,Private,"$6,360",1,Sports Car,no,"$4,367",2,No,0,1,Highly Urban/ Urban
1086,5297,YES,"4,420.023",0,33,1,12,"$119,869",Yes,$0,z_No,z_F,<High School,z_Blue Collar,48,Commercial,"$23,410",1,Pickup,no,"$26,363",1,Yes,5,1,Highly Urban/ Urban
1087,5313,NO,0.000,0,48,0,9,"$47,614",No,$0,z_No,z_F,z_High School,Home Maker,36,Private,"$24,610",6,Pickup,no,$0,0,No,0,9,z_Highly Rural/ Rural
1088,5314,NO,0.000,0,53,0,8,"$86,541",No,"$281,982",Yes,M,Masters,Manager,17,Commercial,"$6,800",1,Pickup,yes,$0,0,Yes,1,9,Highly Urban/ Urban
1089,5321,NO,0.000,0,67,0,5,"$52,955",No,"$208,565",z_No,z_F,PhD,Doctor,28,Private,"$16,990",6,z_SUV,no,"$7,675",2,No,2,19,Highly Urban/ Urban
1090,5325,NO,0.000,0,50,0,14,"$7,751",No,"$140,665",Yes,z_F,Masters,Home Maker,22,Private,"$8,930",1,Minivan,no,$0,0,No,2,17,z_Highly Rural/ Rural
1091,5326,NO,0.000,0,56,0,7,"$1,336",No,"$108,929",z_No,M,Masters,Manager,28,Private,"$17,350",1,Van,yes,$0,0,No,0,12,Highly Urban/ Urban
1092,5328,NO,0.000,0,41,0,NA,"$88,508",No,"$231,286",Yes,M,Bachelors,Professional,85,Private,"$21,050",1,Van,no,$0,0,No,0,9,z_Highly Rural/ Rural
1093,5334,NO,0.000,1,43,1,13,"$78,288",No,"$316,436",Yes,M,z_High School,Professional,31,Private,"$15,380",5,Minivan,yes,$0,0,No,1,8,Highly Urban/ Urban
1094,5338,NO,0.000,0,39,0,0,$0,No,"$101,305",Yes,z_F,z_High School,Home Maker,27,Private,"$6,320",1,z_SUV,no,$0,0,No,4,6,Highly Urban/ Urban
1095,5344,NO,0.000,1,40,2,14,,No,"$123,204",Yes,M,<High School,z_Blue Collar,33,Commercial,"$7,530",4,Pickup,yes,$0,0,Yes,2,1,z_Highly Rural/ Rural
1096,5348,NO,0.000,0,36,2,12,"$115,701",Yes,$0,z_No,M,Bachelors,Manager,37,Private,"$17,070",1,Minivan,yes,"$6,297",2,No,0,1,Highly Urban/ Urban
1097,5352,NO,0.000,0,47,0,15,"$44,366",No,"$181,082",Yes,M,z_High School,z_Blue Collar,26,Commercial,"$13,840",4,Minivan,no,$0,0,No,0,7,Highly Urban/ Urban
1098,5353,NO,0.000,0,49,0,14,"$21,494",No,"$145,029",Yes,z_F,<High School,z_Blue Collar,50,Commercial,"$16,860",1,z_SUV,no,$0,0,No,0,4,z_Highly Rural/ Rural
1099,5354,NO,0.000,0,49,0,12,"$122,433",No,$0,z_No,z_F,<High School,z_Blue Collar,19,Private,"$19,300",5,z_SUV,no,"$10,846",2,No,5,9,Highly Urban/ Urban
1100,5361,YES,"3,214.848",0,48,0,0,$0,No,$0,Yes,M,z_High School,Student,48,Commercial,"$1,500",4,Minivan,yes,"$25,494",3,Yes,6,8,Highly Urban/ Urban
1101,5364,NO,0.000,0,41,0,10,"$69,292",No,"$224,779",Yes,M,Bachelors,Manager,31,Private,"$18,690",13,Minivan,yes,$0,0,No,0,5,Highly Urban/ Urban
1102,5365,NO,0.000,0,41,0,10,"$34,473",No,"$170,845",Yes,z_F,z_High School,Professional,6,Private,"$14,250",10,z_SUV,no,$0,0,No,1,9,Highly Urban/ Urban
1103,5367,NO,0.000,0,37,2,4,"$40,091",No,"$154,672",Yes,z_F,z_High School,Professional,9,Private,"$5,510",3,Sports Car,no,$0,0,Yes,2,1,Highly Urban/ Urban
1104,5379,NO,0.000,1,37,2,14,"$75,605",No,"$215,859",Yes,z_F,Bachelors,z_Blue Collar,61,Commercial,"$14,430",9,z_SUV,no,$0,0,No,1,13,Highly Urban/ Urban
1105,5382,NO,0.000,0,43,0,13,"$78,854",No,"$274,939",z_No,M,z_High School,z_Blue Collar,29,Commercial,"$38,900",1,Panel Truck,no,$0,0,No,2,6,Highly Urban/ Urban
1106,5386,NO,0.000,0,42,0,10,"$6,600",No,$0,z_No,z_F,Bachelors,Home Maker,32,Private,"$4,050",7,z_SUV,no,$0,0,No,0,10,Highly Urban/ Urban
1107,5395,NO,0.000,0,52,0,7,"$71,208",No,"$285,153",Yes,M,Bachelors,Manager,15,Commercial,"$20,870",9,Van,yes,$0,0,No,1,14,Highly Urban/ Urban
1108,5410,NO,0.000,0,43,1,11,"$82,918",Yes,$0,z_No,M,Bachelors,Manager,15,Private,"$21,950",6,Van,no,"$5,074",3,No,4,12,Highly Urban/ Urban
1109,5411,NO,0.000,0,50,0,14,,No,"$175,499",Yes,z_F,z_High School,Clerical,50,Private,"$5,470",1,Sports Car,no,"$8,270",2,No,3,NA,z_Highly Rural/ Rural
1110,5416,YES,"1,251.531",0,44,0,0,$0,No,$0,z_No,z_F,PhD,Home Maker,26,Private,"$5,900",7,z_SUV,no,"$8,822",2,No,0,15,Highly Urban/ Urban
1111,5424,YES,"2,795.243",0,36,1,8,"$20,494",No,$0,Yes,M,z_High School,Student,22,Commercial,"$5,000",1,Pickup,yes,"$1,091",1,No,5,7,Highly Urban/ Urban
1112,5426,NO,0.000,0,46,0,NA,,No,"$195,795",Yes,M,Masters,,5,Commercial,"$27,170",4,Panel Truck,no,"$5,788",3,No,6,NA,Highly Urban/ Urban
1113,5428,NO,0.000,0,29,4,10,"$53,758",No,"$139,900",Yes,z_F,Bachelors,Clerical,45,Private,"$22,540",5,Sports Car,no,$0,0,No,0,9,Highly Urban/ Urban
1114,5430,NO,0.000,0,49,0,7,"$67,026",No,"$239,518",z_No,z_F,Masters,Manager,72,Private,"$7,690",4,z_SUV,no,"$4,832",2,No,0,19,Highly Urban/ Urban
1115,5433,NO,0.000,0,45,0,12,"$73,473",No,"$251,927",Yes,z_F,Bachelors,z_Blue Collar,32,Commercial,"$10,710",8,z_SUV,no,$0,0,No,0,9,Highly Urban/ Urban
1116,5437,NO,0.000,0,48,0,8,"$146,434",No,"$381,639",z_No,M,Masters,Professional,27,Private,"$44,050",4,Minivan,no,$0,0,No,0,21,z_Highly Rural/ Rural
1117,5440,NO,0.000,0,43,2,14,"$92,731",Yes,"$274,126",z_No,z_F,Masters,Lawyer,18,Private,"$18,730",4,z_SUV,no,"$1,558",3,No,0,12,Highly Urban/ Urban
1118,5442,YES,"3,664.061",0,34,1,0,$0,Yes,$0,z_No,M,z_High School,Student,32,Commercial,"$11,910",4,Pickup,no,"$2,361",3,No,4,1,Highly Urban/ Urban
1119,5445,YES,"2,745.397",0,40,0,11,"$59,822",No,"$171,876",Yes,z_F,z_High School,z_Blue Collar,51,Commercial,"$18,110",1,Minivan,no,"$7,769",3,No,4,1,Highly Urban/ Urban
1120,5449,NO,0.000,0,54,0,9,"$3,032",No,"$96,814",Yes,z_F,PhD,Doctor,51,Private,"$6,900",6,z_SUV,no,$0,0,No,1,16,Highly Urban/ Urban
1121,5452,YES,"1,159.653",0,37,1,0,$0,No,$0,Yes,z_F,z_High School,Student,29,Private,"$5,200",1,z_SUV,no,$0,0,No,1,6,Highly Urban/ Urban
1122,5460,NO,0.000,0,48,0,12,"$144,922",No,$0,z_No,M,Masters,,31,Commercial,"$6,300",1,Pickup,no,$0,0,Yes,0,20,Highly Urban/ Urban
1123,5461,NO,0.000,1,41,2,0,$0,No,$0,Yes,M,<High School,Student,18,Private,"$1,500",11,Minivan,yes,$0,0,No,1,8,z_Highly Rural/ Rural
1124,5465,NO,0.000,0,33,3,13,"$34,200",Yes,$0,z_No,M,z_High School,Manager,5,Private,"$23,460",11,Minivan,no,"$4,675",3,No,1,1,Highly Urban/ Urban
1125,5467,NO,0.000,0,57,0,18,"$136,210",No,"$407,853",Yes,z_F,Bachelors,Manager,38,Private,"$3,080",9,z_SUV,no,"$8,982",2,No,2,11,Highly Urban/ Urban
1126,5471,NO,0.000,1,44,3,16,"$119,998",No,"$331,683",Yes,M,PhD,,34,Commercial,"$5,900",10,Pickup,yes,$0,0,No,2,11,Highly Urban/ Urban
1127,5474,YES,"4,827.504",0,33,2,11,"$21,460",Yes,$0,z_No,M,Bachelors,Student,10,Commercial,"$27,960",6,Panel Truck,yes,"$2,706",3,No,7,1,Highly Urban/ Urban
1128,5475,NO,0.000,0,41,0,12,"$135,103",No,"$321,449",Yes,M,PhD,Lawyer,47,Private,"$15,720",14,Minivan,no,$0,0,No,0,19,Highly Urban/ Urban
1129,5480,NO,0.000,0,44,3,12,"$69,620",No,"$239,561",Yes,M,Masters,Manager,37,Private,"$12,860",7,Minivan,yes,$0,0,No,1,15,Highly Urban/ Urban
1130,5481,NO,0.000,0,48,0,13,"$36,835",No,"$167,142",Yes,M,z_High School,z_Blue Collar,20,Commercial,"$17,360",6,Minivan,no,"$32,434",2,No,2,10,Highly Urban/ Urban
1131,5484,NO,0.000,0,45,2,8,"$32,097",No,,Yes,z_F,PhD,Manager,19,Private,"$9,210",1,z_SUV,no,$0,0,No,0,14,Highly Urban/ Urban
1132,5494,NO,0.000,0,41,0,0,$0,No,$0,z_No,M,Bachelors,Student,28,Commercial,"$24,450",6,Panel Truck,yes,"$4,033",1,No,1,NA,z_Highly Rural/ Rural
1133,5495,YES,"3,081.797",0,37,0,7,"$61,790",No,$0,z_No,M,z_High School,z_Blue Collar,32,Commercial,"$13,700",4,Minivan,no,"$7,373",3,Yes,2,7,Highly Urban/ Urban
1134,5497,NO,0.000,1,42,1,14,"$52,141",No,"$152,990",Yes,z_F,z_High School,z_Blue Collar,38,Commercial,"$10,820",13,z_SUV,no,$0,0,No,0,9,z_Highly Rural/ Rural
1135,5499,YES,"3,598.544",0,58,0,8,"$77,297",No,"$280,067",z_No,M,Bachelors,z_Blue Collar,5,Commercial,"$7,300",4,Pickup,no,"$3,075",4,No,5,1,Highly Urban/ Urban
1136,5507,NO,0.000,0,40,0,10,"$27,073",No,"$126,366",Yes,M,<High School,z_Blue Collar,38,Commercial,"$24,870",4,Panel Truck,yes,$0,0,No,0,1,z_Highly Rural/ Rural
1137,5510,NO,0.000,0,51,0,11,"$48,333",No,"$147,634",z_No,z_F,z_High School,z_Blue Collar,40,Commercial,"$11,430",4,z_SUV,no,$0,0,No,1,1,z_Highly Rural/ Rural
1138,5515,NO,0.000,0,46,0,13,"$14,193",No,$0,Yes,z_F,z_High School,Student,40,Commercial,"$2,920",1,z_SUV,no,$0,0,No,4,8,z_Highly Rural/ Rural
1139,5516,NO,0.000,0,60,0,15,"$63,192",No,"$254,621",Yes,M,PhD,Lawyer,12,Private,"$13,820",6,Minivan,yes,"$7,575",2,No,0,16,Highly Urban/ Urban
1140,5517,NO,0.000,0,36,0,12,"$103,138",No,"$290,185",z_No,M,PhD,Lawyer,35,Private,"$17,960",1,Van,yes,$0,0,No,3,20,Highly Urban/ Urban
1141,5524,NO,0.000,0,53,0,11,"$168,419",No,$0,z_No,M,PhD,Lawyer,17,Private,"$15,340",6,Minivan,no,$0,0,No,0,15,Highly Urban/ Urban
1142,5530,NO,0.000,0,33,1,10,"$34,192",Yes,$0,z_No,z_F,z_High School,z_Blue Collar,22,Commercial,"$13,670",1,z_SUV,no,$0,0,No,0,7,z_Highly Rural/ Rural
1143,5534,NO,0.000,0,30,3,12,"$31,806",No,"$140,927",Yes,z_F,z_High School,Home Maker,34,Private,"$14,720",1,z_SUV,no,$0,0,No,3,NA,Highly Urban/ Urban
1144,5543,NO,0.000,0,57,0,9,"$26,222",No,"$165,896",Yes,M,<High School,Clerical,73,Commercial,"$23,720",11,Panel Truck,yes,"$4,006",1,No,0,1,Highly Urban/ Urban
1145,5545,YES,"2,417.317",0,56,0,14,"$22,881",No,"$174,663",Yes,M,z_High School,z_Blue Collar,19,Commercial,"$7,100",1,Pickup,yes,$995,3,No,3,1,Highly Urban/ Urban
1146,5558,NO,0.000,0,64,0,NA,"$185,586",No,$0,z_No,z_F,PhD,Manager,30,Private,"$43,090",1,Pickup,no,"$3,475",1,No,1,10,Highly Urban/ Urban
1147,5562,NO,0.000,0,44,1,16,"$89,888",Yes,"$302,923",z_No,M,Bachelors,Professional,13,Commercial,"$24,420",10,Panel Truck,yes,$0,0,No,0,8,Highly Urban/ Urban
1148,5573,YES,"5,447.300",0,30,5,0,$0,No,$0,Yes,M,z_High School,Student,6,Commercial,"$16,810",1,Van,no,"$1,975",3,No,8,1,Highly Urban/ Urban
1149,5581,NO,0.000,1,62,1,15,"$60,216",No,"$227,488",Yes,z_F,z_High School,z_Blue Collar,49,Commercial,"$20,490",9,z_SUV,no,$0,0,Yes,0,7,z_Highly Rural/ Rural
1150,5583,NO,0.000,0,45,0,11,"$53,556",No,"$167,505",Yes,M,<High School,z_Blue Collar,63,Commercial,"$19,050",4,Van,yes,$0,0,No,3,1,Highly Urban/ Urban
1151,5587,YES,"1,901.482",0,44,0,10,"$63,426",No,"$209,773",z_No,M,z_High School,z_Blue Collar,26,Commercial,"$2,330",13,Minivan,yes,$0,0,Yes,0,1,Highly Urban/ Urban
1152,5589,YES,"3,800.994",0,31,1,14,"$86,794",Yes,$0,z_No,z_F,Bachelors,z_Blue Collar,55,Commercial,"$19,910",4,z_SUV,no,"$4,156",1,Yes,2,8,Highly Urban/ Urban
1153,5591,NO,0.000,0,46,0,10,"$121,840",No,"$326,187",z_No,z_F,Masters,Lawyer,31,Private,"$29,300",3,Sports Car,no,$0,0,No,1,NA,Highly Urban/ Urban
1154,5596,NO,0.000,0,65,0,14,,No,"$231,739",Yes,z_F,Masters,Lawyer,45,Private,"$13,350",6,Sports Car,no,"$5,906",2,No,4,9,Highly Urban/ Urban
1155,5606,YES,"2,690.868",0,46,0,0,$0,No,$0,z_No,M,z_High School,Student,32,Commercial,"$9,200",3,Pickup,no,"$11,583",3,No,3,1,Highly Urban/ Urban
1156,5608,NO,0.000,0,42,1,7,"$75,626",Yes,"$246,952",z_No,M,Bachelors,Professional,35,Private,"$13,260",6,Minivan,yes,"$5,754",5,No,0,8,Highly Urban/ Urban
1157,5611,NO,0.000,0,24,1,7,"$51,505",No,"$201,604",Yes,z_F,Masters,Manager,5,Private,"$8,210",10,z_SUV,no,"$8,401",1,No,0,16,Highly Urban/ Urban
1158,5612,NO,0.000,0,54,0,NA,"$40,355",No,"$188,388",Yes,M,Masters,,42,Private,"$17,460",1,Van,yes,"$2,629",3,No,1,9,Highly Urban/ Urban
1159,5614,NO,0.000,0,45,0,7,"$18,503",No,$0,z_No,M,<High School,z_Blue Collar,23,Private,"$3,350",6,Minivan,yes,$0,0,No,0,1,Highly Urban/ Urban
1160,5620,NO,0.000,0,51,0,15,"$108,237",No,"$305,752",Yes,z_F,Bachelors,Manager,27,Private,"$25,840",4,Minivan,no,$0,0,No,2,11,Highly Urban/ Urban
1161,5623,NO,0.000,0,38,0,0,$0,No,$0,Yes,z_F,<High School,Student,22,Private,"$17,680",10,Minivan,no,$0,0,No,0,9,Highly Urban/ Urban
1162,5624,NO,0.000,0,49,0,14,"$45,321",No,"$191,423",Yes,M,Masters,Manager,33,Private,"$20,120",1,Minivan,no,"$5,996",3,No,4,13,Highly Urban/ Urban
1163,5626,NO,0.000,0,51,0,13,"$63,150",No,"$190,671",Yes,z_F,Bachelors,Manager,57,Private,"$9,270",1,z_SUV,no,"$6,662",1,No,5,12,Highly Urban/ Urban
1164,5633,NO,0.000,0,67,0,13,"$94,046",No,$0,z_No,z_F,PhD,Doctor,5,Private,"$17,600",1,Sports Car,no,$0,0,No,3,14,Highly Urban/ Urban
1165,5635,NO,0.000,0,61,0,5,"$102,203",No,"$306,677",z_No,z_F,Bachelors,Manager,23,Private,"$17,820",10,z_SUV,no,$0,0,No,0,10,Highly Urban/ Urban
1166,5640,NO,0.000,0,54,0,6,"$43,946",No,$0,z_No,z_F,PhD,Doctor,54,Private,"$16,320",1,Pickup,no,$0,0,Yes,2,14,Highly Urban/ Urban
1167,5643,NO,0.000,0,50,0,8,"$82,493",No,"$244,793",z_No,z_F,PhD,Doctor,36,Private,"$34,440",1,Pickup,no,$0,0,No,0,7,Highly Urban/ Urban
1168,5644,NO,0.000,0,47,0,8,"$59,135",No,"$197,231",z_No,z_F,z_High School,z_Blue Collar,9,Commercial,"$6,200",7,Sports Car,no,$0,0,No,0,10,Highly Urban/ Urban
1169,5653,NO,0.000,0,38,2,10,"$35,311",No,"$179,004",Yes,M,z_High School,z_Blue Collar,35,Commercial,"$19,510",11,Van,yes,$956,2,No,0,10,Highly Urban/ Urban
1170,5663,NO,0.000,0,41,0,11,"$23,250",No,"$158,854",Yes,z_F,<High School,z_Blue Collar,23,Private,"$14,020",6,Sports Car,no,$0,0,No,0,1,z_Highly Rural/ Rural
1171,5664,YES,"1,759.596",0,47,0,0,$0,No,$0,z_No,M,<High School,Student,25,Private,"$6,200",9,Pickup,no,"$25,973",1,Yes,0,5,Highly Urban/ Urban
1172,5667,NO,0.000,0,48,0,8,"$54,834",No,,Yes,M,z_High School,z_Blue Collar,21,Commercial,"$20,970",4,Van,no,$639,3,No,3,1,Highly Urban/ Urban
1173,5671,YES,"3,136.842",0,47,0,7,"$21,517",No,"$130,812",Yes,M,z_High School,Clerical,12,Commercial,"$8,350",10,Pickup,no,"$7,143",2,No,7,1,Highly Urban/ Urban
1174,5673,YES,"3,714.619",0,47,0,13,"$45,431",No,"$192,184",Yes,M,<High School,z_Blue Collar,45,Commercial,"$16,780",4,Van,no,"$3,809",2,No,5,1,Highly Urban/ Urban
1175,5676,NO,0.000,0,41,0,14,"$173,691",No,"$428,992",Yes,z_F,PhD,Manager,18,Commercial,"$33,440",6,Pickup,no,"$3,189",1,No,0,16,Highly Urban/ Urban
1176,5678,NO,0.000,0,42,0,5,"$13,373",No,$0,Yes,z_F,Bachelors,Student,5,Commercial,"$29,730",10,Pickup,no,$0,0,No,0,12,Highly Urban/ Urban
1177,5698,NO,0.000,0,44,0,12,,No,"$271,926",Yes,M,Bachelors,z_Blue Collar,33,Commercial,"$20,760",1,Minivan,no,$0,0,Yes,0,10,Highly Urban/ Urban
1178,5700,NO,0.000,0,34,3,11,"$159,559",No,"$387,220",Yes,M,Masters,Manager,54,Private,"$42,560",4,Minivan,no,$0,0,No,0,21,Highly Urban/ Urban
1179,5705,NO,0.000,0,51,0,0,$0,No,$0,z_No,z_F,z_High School,Home Maker,5,Private,"$16,760",6,z_SUV,no,$0,0,No,1,4,Highly Urban/ Urban
1180,5706,YES,"2,472.806",0,50,0,NA,$0,No,$0,z_No,z_F,<High School,Student,48,Private,"$6,500",1,Sports Car,no,$0,0,No,6,4,Highly Urban/ Urban
1181,5711,NO,0.000,0,48,0,12,"$106,409",No,,Yes,z_F,Bachelors,Professional,25,Private,"$18,900",17,z_SUV,no,$0,0,No,1,8,Highly Urban/ Urban
1182,5712,YES,"3,447.396",0,38,0,0,$0,No,$0,Yes,z_F,Bachelors,Student,29,Commercial,"$5,300",1,Sports Car,no,"$8,080",1,Yes,5,11,Highly Urban/ Urban
1183,5716,NO,0.000,0,50,0,11,"$54,344",No,$0,z_No,M,Bachelors,Manager,50,Private,"$1,500",1,Minivan,yes,"$3,850",1,No,1,10,Highly Urban/ Urban
1184,5719,NO,0.000,0,38,0,9,"$156,060",No,"$381,438",Yes,M,Bachelors,z_Blue Collar,29,Commercial,"$25,230",1,Panel Truck,yes,"$8,207",1,No,7,9,Highly Urban/ Urban
1185,5725,YES,"2,881.625",0,32,1,9,"$89,286",Yes,$0,z_No,z_F,z_High School,z_Blue Collar,37,Commercial,"$4,700",6,Sports Car,no,$0,0,Yes,1,9,Highly Urban/ Urban
1186,5728,NO,0.000,0,44,2,11,"$242,731",No,,Yes,z_F,PhD,Doctor,37,Private,"$18,490",7,z_SUV,no,$0,0,No,2,17,Highly Urban/ Urban
1187,5734,NO,0.000,0,60,3,17,"$6,104",No,$0,Yes,z_F,Bachelors,Student,31,Commercial,"$8,540",1,z_SUV,no,$0,0,No,0,7,z_Highly Rural/ Rural
1188,5735,NO,0.000,1,43,2,12,"$23,996",No,"$150,242",Yes,z_F,<High School,Home Maker,47,Private,"$7,100",6,Sports Car,no,$0,0,No,0,7,z_Highly Rural/ Rural
1189,5743,NO,0.000,0,41,0,14,,No,"$320,228",Yes,M,Masters,,35,Commercial,"$17,160",13,Van,yes,"$2,269",3,No,1,1,Highly Urban/ Urban
1190,5754,NO,0.000,0,50,0,NA,"$22,254",No,"$127,571",Yes,z_F,<High School,z_Blue Collar,56,Private,"$17,420",10,z_SUV,no,$0,0,No,0,1,Highly Urban/ Urban
1191,5755,NO,0.000,0,46,0,7,"$82,149",No,$0,z_No,M,Bachelors,z_Blue Collar,19,Commercial,"$19,980",7,Van,yes,"$8,054",2,No,0,10,Highly Urban/ Urban
1192,5756,NO,0.000,0,50,0,12,"$58,643",No,"$212,459",Yes,z_F,Bachelors,Professional,33,Private,"$20,680",15,Sports Car,no,$0,0,No,2,8,Highly Urban/ Urban
1193,5766,NO,0.000,0,48,0,6,,No,"$306,956",Yes,z_F,Masters,Manager,39,Private,"$27,530",4,Minivan,no,$0,0,No,0,20,Highly Urban/ Urban
1194,5770,NO,0.000,0,43,0,6,"$86,530",No,$0,z_No,z_F,Bachelors,z_Blue Collar,54,Commercial,"$15,490",6,Sports Car,no,"$2,441",2,No,0,13,Highly Urban/ Urban
1195,5774,NO,0.000,0,39,0,10,"$70,436",No,$0,z_No,M,Masters,Professional,52,Private,"$12,480",1,Minivan,no,$0,0,No,0,14,Highly Urban/ Urban
1196,5775,NO,0.000,0,37,0,11,"$39,777",No,"$123,004",z_No,z_F,<High School,z_Blue Collar,5,Private,"$13,670",4,z_SUV,no,$0,0,No,0,8,z_Highly Rural/ Rural
1197,5776,NO,0.000,0,40,2,15,"$175,263",No,"$447,360",Yes,z_F,Bachelors,Professional,37,Commercial,"$34,390",1,Van,no,$0,0,No,0,9,Highly Urban/ Urban
1198,5778,NO,0.000,0,49,0,11,"$29,016",No,$0,z_No,z_F,<High School,z_Blue Collar,25,Private,"$16,390",10,z_SUV,no,$0,0,No,0,1,z_Highly Rural/ Rural
1199,5786,NO,0.000,0,54,0,0,$0,No,$0,z_No,z_F,z_High School,Student,38,Commercial,"$7,180",6,Sports Car,no,"$19,036",2,Yes,4,5,z_Highly Rural/ Rural
1200,5787,NO,0.000,0,53,0,13,"$35,516",No,$0,z_No,z_F,z_High School,Clerical,21,Private,"$21,770",7,Minivan,no,"$1,105",2,No,6,1,Highly Urban/ Urban
1201,5791,NO,0.000,0,39,0,NA,$0,No,"$80,529",Yes,M,Bachelors,Home Maker,52,Private,"$18,420",6,Minivan,yes,"$8,698",1,No,4,7,Highly Urban/ Urban
1202,5794,NO,0.000,0,35,1,12,"$8,701",No,"$80,364",Yes,M,Masters,Professional,28,Private,"$6,050",10,Pickup,yes,"$23,176",1,No,6,17,Highly Urban/ Urban
1203,5803,NO,0.000,0,54,0,16,"$63,195",No,"$211,882",Yes,z_F,Bachelors,z_Blue Collar,29,Commercial,"$11,440",7,z_SUV,no,$0,0,No,0,2,Highly Urban/ Urban
1204,5804,NO,0.000,0,49,0,13,"$7,784",No,"$98,722",Yes,z_F,<High School,Clerical,50,Private,"$13,160",5,Minivan,yes,"$1,943",3,No,0,7,Highly Urban/ Urban
1205,5808,NO,0.000,0,55,0,12,"$8,088",No,$0,Yes,z_F,z_High School,Student,16,Commercial,"$7,810",4,z_SUV,no,$0,0,Yes,2,1,z_Highly Rural/ Rural
1206,5810,NO,0.000,1,38,2,14,"$8,117",No,"$99,799",Yes,M,<High School,Clerical,22,Private,"$6,110",13,Minivan,yes,$0,0,No,2,7,z_Highly Rural/ Rural
1207,5813,YES,"1,964.862",0,36,2,12,"$24,612",No,,Yes,z_F,Bachelors,Clerical,36,Private,"$6,580",1,Sports Car,no,"$21,939",2,Yes,1,8,Highly Urban/ Urban
1208,5828,NO,0.000,2,45,3,10,"$64,015",Yes,$0,z_No,M,z_High School,z_Blue Collar,36,Commercial,"$12,400",6,Minivan,no,$0,0,No,0,1,z_Highly Rural/ Rural
1209,5839,YES,"2,346.413",1,40,2,9,"$214,199",Yes,"$539,729",z_No,z_F,PhD,Doctor,48,Private,"$31,980",1,Minivan,no,"$30,986",2,Yes,0,17,Highly Urban/ Urban
1210,5842,YES,"2,306.515",0,43,0,10,"$97,953",No,$0,z_No,M,Bachelors,z_Blue Collar,43,Commercial,"$13,080",1,Minivan,no,"$6,748",3,No,0,NA,Highly Urban/ Urban
1211,5843,NO,0.000,0,35,0,12,"$78,021",No,"$223,694",Yes,z_F,Bachelors,Manager,7,Private,"$12,800",10,z_SUV,no,$0,0,No,0,1,Highly Urban/ Urban
1212,5844,NO,0.000,0,52,0,15,"$58,869",No,"$173,894",Yes,M,Bachelors,Professional,8,Private,"$7,390",3,Pickup,no,"$2,799",2,No,7,9,Highly Urban/ Urban
1213,5847,YES,"3,539.105",0,39,2,12,"$71,486",Yes,$0,z_No,M,Masters,,37,Commercial,"$26,380",8,Panel Truck,yes,"$4,718",2,No,6,14,Highly Urban/ Urban
1214,5851,NO,0.000,0,46,0,7,"$38,786",No,"$150,824",z_No,M,Bachelors,z_Blue Collar,9,Commercial,"$10,580",9,Minivan,yes,$0,0,No,2,7,z_Highly Rural/ Rural
1215,5854,NO,0.000,0,40,0,11,"$119,244",No,"$349,833",z_No,z_F,Bachelors,z_Blue Collar,23,Commercial,"$29,930",4,Sports Car,no,$0,0,No,6,1,z_Highly Rural/ Rural
1216,5857,NO,0.000,0,39,0,11,"$90,635",No,"$251,424",Yes,M,Bachelors,z_Blue Collar,18,Commercial,"$5,400",1,Minivan,no,$0,0,No,1,9,z_Highly Rural/ Rural
1217,5866,NO,0.000,0,41,2,16,"$35,636",No,"$150,462",Yes,z_F,z_High School,Clerical,42,Private,"$15,120",6,Sports Car,no,"$5,358",1,No,7,1,Highly Urban/ Urban
1218,5874,NO,0.000,0,50,0,14,"$78,510",No,"$232,988",Yes,z_F,<High School,Clerical,64,Private,"$1,500",6,Sports Car,no,$0,0,No,0,3,Highly Urban/ Urban
1219,5886,NO,0.000,0,36,3,12,"$17,663",Yes,"$134,466",z_No,z_F,z_High School,Home Maker,61,Private,"$20,020",4,z_SUV,no,$0,0,No,0,6,z_Highly Rural/ Rural
1220,5895,NO,0.000,0,53,0,7,"$34,730",No,"$169,666",Yes,z_F,z_High School,Professional,5,Private,"$10,270",15,z_SUV,no,$0,0,No,1,NA,Highly Urban/ Urban
1221,5897,NO,0.000,0,56,0,9,"$67,620",No,"$245,585",Yes,z_F,Masters,Lawyer,24,Private,"$20,500",25,z_SUV,no,$0,0,No,0,17,Highly Urban/ Urban
